INFO: Start processing file: data_b1.txt
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21903,706
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21904,197
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21905,703
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21908,477
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21910,330
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21910,501
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21911,920
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21918,720
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21922,104
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21924,035
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21924,598
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21924,750
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21924,853
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21925,081
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21927,112
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21928,211
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21930,013
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21932,147
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21932,184
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21932,625
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21932,920
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21934,420
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21939,254
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21939,415
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21940,030
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21940,860
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21942,339
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21942,647
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21947,175
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21947,640
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21948,515
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21948,523
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21948,570
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21948,660
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21952,465
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21957,291
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21958,860
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21965,970
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21967,252
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21968,396
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21969,602
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21970,710
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21971,704
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21974,610
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21974,658
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21974,810
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21975,281
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21975,756
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21980,099
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21980,750
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21980,830
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21983,767
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21984,867
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21985,509
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21986,522
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21987,025
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21987,060
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21988,723
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21990,060
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21992,303
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21993,265
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21996,420
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21996,647
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21996,670
CENTRAL_ELEM: Central element for sensor [<N/A>]: 21996,969
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22004,885
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22005,447
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22007,140
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22008,423
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22009,110
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22009,681
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22012,462
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22019,546
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22022,100
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22024,060
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22025,408
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22025,746
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22026,464
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22026,940
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22028,075
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22028,300
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22028,934
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22029,262
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22029,310
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22030,220
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22031,301
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22032,427
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22033,541
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22034,242
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22035,193
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22035,370
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22035,838
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22039,116
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22040,116
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22041,734
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22042,177
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22042,653
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22042,730
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22043,580
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22044,995
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22045,311
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22045,387
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22046,571
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22048,137
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22049,300
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22049,338
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22054,701
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22055,567
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22056,220
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22056,966
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22057,391
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22058,171
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22059,860
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22061,849
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22061,990
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22063,060
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22067,139
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22067,250
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22068,075
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22071,025
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22071,571
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22073,651
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22074,290
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22074,467
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22076,257
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22077,764
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22080,810
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22082,264
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22085,000
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22090,234
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22091,207
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22093,038
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22093,200
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22095,547
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22095,675
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22098,745
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22104,010
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22108,198
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22108,470
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22108,609
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22108,990
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22110,616
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22111,540
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22111,575
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22113,171
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22113,850
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22116,284
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22116,441
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22116,460
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22118,059
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22118,724
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22120,808
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22123,030
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22123,350
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22124,039
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22124,788
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22125,412
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22127,121
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22128,156
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22128,395
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22129,079
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22132,510
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22132,819
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22133,235
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22133,591
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22133,883
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22134,426
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22134,837
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22136,903
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22137,880
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22140,594
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22142,151
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22142,197
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22143,028
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22143,321
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22143,807
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22147,369
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22149,647
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22150,000
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22150,657
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22151,014
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22151,445
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22152,561
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22153,333
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22153,357
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22155,304
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22157,110
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22159,460
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22162,618
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22164,007
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22165,498
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22165,810
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22166,207
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22166,270
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22167,166
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22167,187
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22167,755
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22169,682
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22171,507
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22173,596
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22173,700
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22174,467
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22175,131
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22175,700
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22177,247
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22177,643
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22182,427
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22185,024
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22188,432
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22192,460
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22194,740
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22195,147
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22196,139
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22197,753
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22200,290
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22201,640
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22201,957
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22204,470
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22204,682
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22206,030
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22210,877
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22213,146
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22214,050
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22215,988
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22217,007
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22217,098
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22217,457
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22219,332
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22219,430
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22221,404
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22223,455
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22226,375
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22227,788
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22228,164
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22231,350
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22234,137
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22234,423
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22238,294
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22240,306
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22240,511
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22242,350
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22242,957
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22243,244
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22243,940
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22244,490
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22244,587
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22244,601
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22246,482
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22248,986
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22249,266
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22249,807
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22250,724
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22253,281
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22257,560
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22264,773
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22266,459
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22267,008
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22273,393
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22274,530
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22276,076
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22276,765
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22277,528
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22277,837
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22278,361
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22278,943
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22279,180
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22281,810
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22281,879
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22283,489
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22283,506
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22287,113
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22288,581
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22289,670
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22290,620
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22295,908
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22296,285
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22296,996
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22298,143
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22298,570
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22298,753
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22300,440
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22300,853
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22304,926
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22304,992
CENTRAL_ELEM: Central element for sensor [<N/A>]: 22305,071
MAX_ELEM: Max. element for sensor [<N/A>]: 65020,771
MIN_ELEM: Min. element for sensor [<N/A>]: 202,317
INFO: Finished processing file: data_b1.txt
